Date,Hour,Appliance,Weather,Season,Is_Weekend,Num_Occupants,Power_Usage_kWh
2026-04-12,3,HVAC,Rainy,Spring,True,3,1.97
2026-04-12,3,Washing Machine,Rainy,Spring,True,3,0.73
2026-04-12,3,Refrigerator,Rainy,Spring,True,3,2.14
2026-04-12,3,Lights,Rainy,Spring,True,3,0.95
2026-04-12,3,Oven,Rainy,Spring,True,3,0.87
2026-04-12,4,HVAC,Rainy,Spring,True,3,2.21
2026-04-12,4,Washing Machine,Rainy,Spring,True,3,1.02
2026-04-12,4,Refrigerator,Rainy,Spring,True,3,1.8
2026-04-12,4,Lights,Rainy,Spring,True,3,1.2
2026-04-12,4,Oven,Rainy,Spring,True,3,1.04
2026-04-12,5,HVAC,Rainy,Spring,True,2,2.2
2026-04-12,5,Washing Machine,Rainy,Spring,True,2,0.78
2026-04-12,5,Refrigerator,Rainy,Spring,True,2,1.58
2026-04-12,5,Lights,Rainy,Spring,True,2,0.85
2026-04-12,5,Oven,Rainy,Spring,True,2,0.78
2026-04-12,6,HVAC,Sunny,Spring,True,4,1.7
2026-04-12,6,Washing Machine,Sunny,Spring,True,4,0.68
2026-04-12,6,Refrigerator,Sunny,Spring,True,4,1.88
2026-04-12,6,Lights,Sunny,Spring,True,4,1.01
2026-04-12,6,Oven,Sunny,Spring,True,4,0.64
2026-04-12,7,HVAC,Cloudy,Spring,True,3,1.11
2026-04-12,7,Washing Machine,Cloudy,Spring,True,3,1.49
2026-04-12,7,Refrigerator,Cloudy,Spring,True,3,1.26
2026-04-12,7,Lights,Cloudy,Spring,True,3,0.91
2026-04-12,7,Oven,Cloudy,Spring,True,3,0.44
2026-04-12,8,HVAC,Cloudy,Spring,True,4,1.53
2026-04-12,8,Washing Machine,Cloudy,Spring,True,4,0.8
2026-04-12,8,Refrigerator,Cloudy,Spring,True,4,1.33
2026-04-12,8,Lights,Cloudy,Spring,True,4,1.14
2026-04-12,8,Oven,Cloudy,Spring,True,4,0.92
2026-04-12,9,HVAC,Cloudy,Spring,True,5,2.04
2026-04-12,9,Washing Machine,Cloudy,Spring,True,5,0.63
2026-04-12,9,Refrigerator,Cloudy,Spring,True,5,1.84
2026-04-12,9,Lights,Cloudy,Spring,True,5,0.74
2026-04-12,9,Oven,Cloudy,Spring,True,5,0.7
2026-04-12,10,HVAC,Sunny,Spring,True,3,1.15
2026-04-12,10,Washing Machine,Sunny,Spring,True,3,0.35
2026-04-12,10,Refrigerator,Sunny,Spring,True,3,1.61
2026-04-12,10,Lights,Sunny,Spring,True,3,0.96
2026-04-12,10,Oven,Sunny,Spring,True,3,0.46
2026-04-12,11,HVAC,Cloudy,Spring,True,5,2.16
2026-04-12,11,Washing Machine,Cloudy,Spring,True,5,0.9
2026-04-12,11,Refrigerator,Cloudy,Spring,True,5,1.71
2026-04-12,11,Lights,Cloudy,Spring,True,5,0.78
2026-04-12,11,Oven,Cloudy,Spring,True,5,1.15
2026-04-12,12,HVAC,Sunny,Spring,True,5,2.24
2026-04-12,12,Washing Machine,Sunny,Spring,True,5,0.6
2026-04-12,12,Refrigerator,Sunny,Spring,True,5,1.78
2026-04-12,12,Lights,Sunny,Spring,True,5,0.95
2026-04-12,12,Oven,Sunny,Spring,True,5,2.68
2026-04-12,13,HVAC,Sunny,Spring,True,4,2.01
2026-04-12,13,Washing Machine,Sunny,Spring,True,4,0.45
2026-04-12,13,Refrigerator,Sunny,Spring,True,4,1.72
2026-04-12,13,Lights,Sunny,Spring,True,4,0.71
2026-04-12,13,Oven,Sunny,Spring,True,4,0.63
2026-04-12,14,HVAC,Rainy,Spring,True,3,1.66
2026-04-12,14,Washing Machine,Rainy,Spring,True,3,0.72
2026-04-12,14,Refrigerator,Rainy,Spring,True,3,1.84
2026-04-12,14,Lights,Rainy,Spring,True,3,1.07
2026-04-12,14,Oven,Rainy,Spring,True,3,0.77
2026-04-12,15,HVAC,Rainy,Spring,True,2,1.63
2026-04-12,15,Washing Machine,Rainy,Spring,True,2,0.62
2026-04-12,15,Refrigerator,Rainy,Spring,True,2,1.52
2026-04-12,15,Lights,Rainy,Spring,True,2,0.78
2026-04-12,15,Oven,Rainy,Spring,True,2,0.79
2026-04-12,16,HVAC,Sunny,Spring,True,2,1.48
2026-04-12,16,Washing Machine,Sunny,Spring,True,2,0.33
2026-04-12,16,Refrigerator,Sunny,Spring,True,2,1.56
2026-04-12,16,Lights,Sunny,Spring,True,2,0.51
2026-04-12,16,Oven,Sunny,Spring,True,2,0.54
2026-04-12,17,HVAC,Sunny,Spring,True,3,1.66
2026-04-12,17,Washing Machine,Sunny,Spring,True,3,0.66
2026-04-12,17,Refrigerator,Sunny,Spring,True,3,1.52
2026-04-12,17,Lights,Sunny,Spring,True,3,0.94
2026-04-12,17,Oven,Sunny,Spring,True,3,0.38
2026-04-12,18,HVAC,Rainy,Spring,True,1,1.99
2026-04-12,18,Washing Machine,Rainy,Spring,True,1,0.67
2026-04-12,18,Refrigerator,Rainy,Spring,True,1,1.57
2026-04-12,18,Lights,Rainy,Spring,True,1,0.84
2026-04-12,18,Oven,Rainy,Spring,True,1,1.67
2026-04-12,19,HVAC,Cloudy,Spring,True,3,1.68
2026-04-12,19,Washing Machine,Cloudy,Spring,True,3,1.44
2026-04-12,19,Refrigerator,Cloudy,Spring,True,3,1.62
2026-04-12,19,Lights,Cloudy,Spring,True,3,1.33
2026-04-12,19,Oven,Cloudy,Spring,True,3,0.47
2026-04-12,20,HVAC,Cloudy,Spring,True,5,2.58
2026-04-12,20,Washing Machine,Cloudy,Spring,True,5,0.73
2026-04-12,20,Refrigerator,Cloudy,Spring,True,5,1.49
2026-04-12,20,Lights,Cloudy,Spring,True,5,1.92
2026-04-12,20,Oven,Cloudy,Spring,True,5,0.72
2026-04-12,21,HVAC,Cloudy,Spring,True,3,1.41
2026-04-12,21,Washing Machine,Cloudy,Spring,True,3,0.49
2026-04-12,21,Refrigerator,Cloudy,Spring,True,3,1.65
2026-04-12,21,Lights,Cloudy,Spring,True,3,1.27
2026-04-12,21,Oven,Cloudy,Spring,True,3,0.59
2026-04-12,22,HVAC,Sunny,Spring,True,2,1.48
2026-04-12,22,Washing Machine,Sunny,Spring,True,2,0.3
2026-04-12,22,Refrigerator,Sunny,Spring,True,2,1.48
2026-04-12,22,Lights,Sunny,Spring,True,2,1.01
2026-04-12,22,Oven,Sunny,Spring,True,2,0.38
2026-04-12,23,HVAC,Rainy,Spring,True,4,2.04
2026-04-12,23,Washing Machine,Rainy,Spring,True,4,0.72
2026-04-12,23,Refrigerator,Rainy,Spring,True,4,2.27
2026-04-12,23,Lights,Rainy,Spring,True,4,1.5
2026-04-12,23,Oven,Rainy,Spring,True,4,0.86
2026-04-13,0,HVAC,Sunny,Spring,False,1,0.95
2026-04-13,0,Washing Machine,Sunny,Spring,False,1,0.36
2026-04-13,0,Refrigerator,Sunny,Spring,False,1,1.34
2026-04-13,0,Lights,Sunny,Spring,False,1,0.59
2026-04-13,0,Oven,Sunny,Spring,False,1,0.26
2026-04-13,1,HVAC,Sunny,Spring,False,5,1.63
2026-04-13,1,Washing Machine,Sunny,Spring,False,5,0.52
2026-04-13,1,Refrigerator,Sunny,Spring,False,5,1.46
2026-04-13,1,Lights,Sunny,Spring,False,5,0.84
2026-04-13,1,Oven,Sunny,Spring,False,5,0.79
2026-04-13,2,HVAC,Sunny,Spring,False,2,1.59
2026-04-13,2,Washing Machine,Sunny,Spring,False,2,0.32
2026-04-13,2,Refrigerator,Sunny,Spring,False,2,1.61
2026-04-13,2,Lights,Sunny,Spring,False,2,0.76
2026-04-13,2,Oven,Sunny,Spring,False,2,0.36
2026-04-13,3,HVAC,Sunny,Spring,False,3,2.07
2026-04-13,3,Washing Machine,Sunny,Spring,False,3,0.61
2026-04-13,3,Refrigerator,Sunny,Spring,False,3,1.53
2026-04-13,3,Lights,Sunny,Spring,False,3,0.68
2026-04-13,3,Oven,Sunny,Spring,False,3,0.72
2026-04-13,4,HVAC,Cloudy,Spring,False,2,1.25
2026-04-13,4,Washing Machine,Cloudy,Spring,False,2,0.51
2026-04-13,4,Refrigerator,Cloudy,Spring,False,2,1.41
2026-04-13,4,Lights,Cloudy,Spring,False,2,0.68
2026-04-13,4,Oven,Cloudy,Spring,False,2,2.25
2026-04-13,5,HVAC,Sunny,Spring,False,5,1.31
2026-04-13,5,Washing Machine,Sunny,Spring,False,5,0.56
2026-04-13,5,Refrigerator,Sunny,Spring,False,5,2.03
2026-04-13,5,Lights,Sunny,Spring,False,5,1.14
2026-04-13,5,Oven,Sunny,Spring,False,5,0.82
2026-04-13,6,HVAC,Cloudy,Spring,False,2,1.76
2026-04-13,6,Washing Machine,Cloudy,Spring,False,2,0.56
2026-04-13,6,Refrigerator,Cloudy,Spring,False,2,1.22
2026-04-13,6,Lights,Cloudy,Spring,False,2,0.58
2026-04-13,6,Oven,Cloudy,Spring,False,2,0.46
2026-04-13,7,HVAC,Cloudy,Spring,False,3,1.51
2026-04-13,7,Washing Machine,Cloudy,Spring,False,3,1.14
2026-04-13,7,Refrigerator,Cloudy,Spring,False,3,1.56
2026-04-13,7,Lights,Cloudy,Spring,False,3,0.8
2026-04-13,7,Oven,Cloudy,Spring,False,3,0.51
2026-04-13,8,HVAC,Rainy,Spring,False,1,1.58
2026-04-13,8,Washing Machine,Rainy,Spring,False,1,0.57
2026-04-13,8,Refrigerator,Rainy,Spring,False,1,1.66
2026-04-13,8,Lights,Rainy,Spring,False,1,0.83
2026-04-13,8,Oven,Rainy,Spring,False,1,0.65
2026-04-13,9,HVAC,Cloudy,Spring,False,1,0.92
2026-04-13,9,Washing Machine,Cloudy,Spring,False,1,0.31
2026-04-13,9,Refrigerator,Cloudy,Spring,False,1,1.1
2026-04-13,9,Lights,Cloudy,Spring,False,1,0.56
2026-04-13,9,Oven,Cloudy,Spring,False,1,0.39
2026-04-13,10,HVAC,Sunny,Spring,False,4,2.07
2026-04-13,10,Washing Machine,Sunny,Spring,False,4,0.99
2026-04-13,10,Refrigerator,Sunny,Spring,False,4,1.63
2026-04-13,10,Lights,Sunny,Spring,False,4,0.9
2026-04-13,10,Oven,Sunny,Spring,False,4,0.58
2026-04-13,11,HVAC,Cloudy,Spring,False,2,1.29
2026-04-13,11,Washing Machine,Cloudy,Spring,False,2,0.41
2026-04-13,11,Refrigerator,Cloudy,Spring,False,2,1.27
2026-04-13,11,Lights,Cloudy,Spring,False,2,0.56
2026-04-13,11,Oven,Cloudy,Spring,False,2,0.42
2026-04-13,12,HVAC,Sunny,Spring,False,2,1.57
2026-04-13,12,Washing Machine,Sunny,Spring,False,2,0.44
2026-04-13,12,Refrigerator,Sunny,Spring,False,2,1.52
2026-04-13,12,Lights,Sunny,Spring,False,2,0.77
2026-04-13,12,Oven,Sunny,Spring,False,2,1.36
2026-04-13,13,HVAC,Rainy,Spring,False,1,1.87
2026-04-13,13,Washing Machine,Rainy,Spring,False,1,0.59
2026-04-13,13,Refrigerator,Rainy,Spring,False,1,1.62
2026-04-13,13,Lights,Rainy,Spring,False,1,0.88
2026-04-13,13,Oven,Rainy,Spring,False,1,0.57
2026-04-13,14,HVAC,Rainy,Spring,False,4,1.87
2026-04-13,14,Washing Machine,Rainy,Spring,False,4,1.05
2026-04-13,14,Refrigerator,Rainy,Spring,False,4,2.11
2026-04-13,14,Lights,Rainy,Spring,False,4,0.87
2026-04-13,14,Oven,Rainy,Spring,False,4,1.02
2026-04-13,15,HVAC,Cloudy,Spring,False,1,1.44
2026-04-13,15,Washing Machine,Cloudy,Spring,False,1,0.25
2026-04-13,15,Refrigerator,Cloudy,Spring,False,1,1.25
2026-04-13,15,Lights,Cloudy,Spring,False,1,0.55
2026-04-13,15,Oven,Cloudy,Spring,False,1,0.33
2026-04-13,16,HVAC,Sunny,Spring,False,1,0.97
2026-04-13,16,Washing Machine,Sunny,Spring,False,1,0.38
2026-04-13,16,Refrigerator,Sunny,Spring,False,1,1.31
2026-04-13,16,Lights,Sunny,Spring,False,1,0.61
2026-04-13,16,Oven,Sunny,Spring,False,1,0.36
2026-04-13,17,HVAC,Cloudy,Spring,False,5,1.82
2026-04-13,17,Washing Machine,Cloudy,Spring,False,5,0.65
2026-04-13,17,Refrigerator,Cloudy,Spring,False,5,2.12
2026-04-13,17,Lights,Cloudy,Spring,False,5,1.23
2026-04-13,17,Oven,Cloudy,Spring,False,5,1.19
2026-04-13,18,HVAC,Sunny,Spring,False,3,1.9
2026-04-13,18,Washing Machine,Sunny,Spring,False,3,0.7
2026-04-13,18,Refrigerator,Sunny,Spring,False,3,1.58
2026-04-13,18,Lights,Sunny,Spring,False,3,0.83
2026-04-13,18,Oven,Sunny,Spring,False,3,1.79
2026-04-13,19,HVAC,Rainy,Spring,False,5,2.83
2026-04-13,19,Washing Machine,Rainy,Spring,False,5,2.15
2026-04-13,19,Refrigerator,Rainy,Spring,False,5,1.7
2026-04-13,19,Lights,Rainy,Spring,False,5,1.46
2026-04-13,19,Oven,Rainy,Spring,False,5,1.01
2026-04-13,20,HVAC,Sunny,Spring,False,2,1.91
2026-04-13,20,Washing Machine,Sunny,Spring,False,2,0.53
2026-04-13,20,Refrigerator,Sunny,Spring,False,2,1.22
2026-04-13,20,Lights,Sunny,Spring,False,2,0.92
2026-04-13,20,Oven,Sunny,Spring,False,2,0.33
2026-04-13,21,HVAC,Cloudy,Spring,False,3,1.94
2026-04-13,21,Washing Machine,Cloudy,Spring,False,3,0.39
2026-04-13,21,Refrigerator,Cloudy,Spring,False,3,1.47
2026-04-13,21,Lights,Cloudy,Spring,False,3,0.69
2026-04-13,21,Oven,Cloudy,Spring,False,3,0.45
2026-04-13,22,HVAC,Cloudy,Spring,False,3,1.24
2026-04-13,22,Washing Machine,Cloudy,Spring,False,3,0.37
2026-04-13,22,Refrigerator,Cloudy,Spring,False,3,1.56
2026-04-13,22,Lights,Cloudy,Spring,False,3,1.54
2026-04-13,22,Oven,Cloudy,Spring,False,3,0.74
2026-04-13,23,HVAC,Sunny,Spring,False,5,1.96
2026-04-13,23,Washing Machine,Sunny,Spring,False,5,0.86
2026-04-13,23,Refrigerator,Sunny,Spring,False,5,2.14
2026-04-13,23,Lights,Sunny,Spring,False,5,1.23
2026-04-13,23,Oven,Sunny,Spring,False,5,1.08
2026-04-14,0,HVAC,Sunny,Spring,False,2,1.24
2026-04-14,0,Washing Machine,Sunny,Spring,False,2,0.52
2026-04-14,0,Refrigerator,Sunny,Spring,False,2,1.64
2026-04-14,0,Lights,Sunny,Spring,False,2,0.57
2026-04-14,0,Oven,Sunny,Spring,False,2,0.57
2026-04-14,1,HVAC,Sunny,Spring,False,1,1.21
2026-04-14,1,Washing Machine,Sunny,Spring,False,1,0.32
2026-04-14,1,Refrigerator,Sunny,Spring,False,1,1.16
2026-04-14,1,Lights,Sunny,Spring,False,1,0.62
2026-04-14,1,Oven,Sunny,Spring,False,1,0.25
2026-04-14,2,HVAC,Cloudy,Spring,False,4,2.39
2026-04-14,2,Washing Machine,Cloudy,Spring,False,4,0.43
2026-04-14,2,Refrigerator,Cloudy,Spring,False,4,1.92
2026-04-14,2,Lights,Cloudy,Spring,False,4,0.71
2026-04-14,2,Oven,Cloudy,Spring,False,4,0.67
2026-04-14,3,HVAC,Rainy,Spring,False,4,1.45
2026-04-14,3,Washing Machine,Rainy,Spring,False,4,1.18
2026-04-14,3,Refrigerator,Rainy,Spring,False,4,1.86
2026-04-14,3,Lights,Rainy,Spring,False,4,0.99
2026-04-14,3,Oven,Rainy,Spring,False,4,0.96
2026-04-14,4,HVAC,Cloudy,Spring,False,3,2.06
2026-04-14,4,Washing Machine,Cloudy,Spring,False,3,0.4
2026-04-14,4,Refrigerator,Cloudy,Spring,False,3,1.28
2026-04-14,4,Lights,Cloudy,Spring,False,3,0.94
2026-04-14,4,Oven,Cloudy,Spring,False,3,0.62
2026-04-14,5,HVAC,Sunny,Spring,False,4,2.09
2026-04-14,5,Washing Machine,Sunny,Spring,False,4,0.43
2026-04-14,5,Refrigerator,Sunny,Spring,False,4,2.06
2026-04-14,5,Lights,Sunny,Spring,False,4,0.83
2026-04-14,5,Oven,Sunny,Spring,False,4,0.61
2026-04-14,6,HVAC,Cloudy,Spring,False,5,2.27
2026-04-14,6,Washing Machine,Cloudy,Spring,False,5,1.18
2026-04-14,6,Refrigerator,Cloudy,Spring,False,5,2.17
2026-04-14,6,Lights,Cloudy,Spring,False,5,0.73
2026-04-14,6,Oven,Cloudy,Spring,False,5,1.16
2026-04-14,7,HVAC,Rainy,Spring,False,5,2.57
2026-04-14,7,Washing Machine,Rainy,Spring,False,5,2.09
2026-04-14,7,Refrigerator,Rainy,Spring,False,5,2.16
2026-04-14,7,Lights,Rainy,Spring,False,5,1.25
2026-04-14,7,Oven,Rainy,Spring,False,5,1.41
2026-04-14,8,HVAC,Rainy,Spring,False,4,2.26
2026-04-14,8,Washing Machine,Rainy,Spring,False,4,1.11
2026-04-14,8,Refrigerator,Rainy,Spring,False,4,2.07
2026-04-14,8,Lights,Rainy,Spring,False,4,0.98
2026-04-14,8,Oven,Rainy,Spring,False,4,1.16
2026-04-14,9,HVAC,Sunny,Spring,False,5,1.87
2026-04-14,9,Washing Machine,Sunny,Spring,False,5,0.82
2026-04-14,9,Refrigerator,Sunny,Spring,False,5,1.79
2026-04-14,9,Lights,Sunny,Spring,False,5,1.36
2026-04-14,9,Oven,Sunny,Spring,False,5,0.68
2026-04-14,10,HVAC,Sunny,Spring,False,2,1.15
2026-04-14,10,Washing Machine,Sunny,Spring,False,2,0.39
2026-04-14,10,Refrigerator,Sunny,Spring,False,2,1.48
2026-04-14,10,Lights,Sunny,Spring,False,2,0.59
2026-04-14,10,Oven,Sunny,Spring,False,2,0.56
2026-04-14,11,HVAC,Cloudy,Spring,False,1,1.83
2026-04-14,11,Washing Machine,Cloudy,Spring,False,1,0.27
2026-04-14,11,Refrigerator,Cloudy,Spring,False,1,1.41
2026-04-14,11,Lights,Cloudy,Spring,False,1,0.48
2026-04-14,11,Oven,Cloudy,Spring,False,1,0.28
2026-04-14,12,HVAC,Rainy,Spring,False,3,2.24
2026-04-14,12,Washing Machine,Rainy,Spring,False,3,0.92
2026-04-14,12,Refrigerator,Rainy,Spring,False,3,2.11
2026-04-14,12,Lights,Rainy,Spring,False,3,1.26
2026-04-14,12,Oven,Rainy,Spring,False,3,1.98
2026-04-14,13,HVAC,Sunny,Spring,False,1,1.63
2026-04-14,13,Washing Machine,Sunny,Spring,False,1,0.28
2026-04-14,13,Refrigerator,Sunny,Spring,False,1,1.44
2026-04-14,13,Lights,Sunny,Spring,False,1,0.55
2026-04-14,13,Oven,Sunny,Spring,False,1,0.33
2026-04-14,14,HVAC,Sunny,Spring,False,1,1.77
2026-04-14,14,Washing Machine,Sunny,Spring,False,1,0.37
2026-04-14,14,Refrigerator,Sunny,Spring,False,1,1.41
2026-04-14,14,Lights,Sunny,Spring,False,1,0.42
2026-04-14,14,Oven,Sunny,Spring,False,1,0.38
2026-04-14,15,HVAC,Rainy,Spring,False,4,1.31
2026-04-14,15,Washing Machine,Rainy,Spring,False,4,1.27
2026-04-14,15,Refrigerator,Rainy,Spring,False,4,1.82
2026-04-14,15,Lights,Rainy,Spring,False,4,1.05
2026-04-14,15,Oven,Rainy,Spring,False,4,0.8
2026-04-14,16,HVAC,Rainy,Spring,False,5,1.8
2026-04-14,16,Washing Machine,Rainy,Spring,False,5,1.46
2026-04-14,16,Refrigerator,Rainy,Spring,False,5,2.38
2026-04-14,16,Lights,Rainy,Spring,False,5,1.54
2026-04-14,16,Oven,Rainy,Spring,False,5,1.36
2026-04-14,17,HVAC,Rainy,Spring,False,5,1.83
2026-04-14,17,Washing Machine,Rainy,Spring,False,5,0.75
2026-04-14,17,Refrigerator,Rainy,Spring,False,5,2.18
2026-04-14,17,Lights,Rainy,Spring,False,5,1.42
2026-04-14,17,Oven,Rainy,Spring,False,5,1.14
2026-04-14,18,HVAC,Sunny,Spring,False,3,1.24
2026-04-14,18,Washing Machine,Sunny,Spring,False,3,0.53
2026-04-14,18,Refrigerator,Sunny,Spring,False,3,1.87
2026-04-14,18,Lights,Sunny,Spring,False,3,0.99
2026-04-14,18,Oven,Sunny,Spring,False,3,1.13
2026-04-14,19,HVAC,Sunny,Spring,False,3,1.32
2026-04-14,19,Washing Machine,Sunny,Spring,False,3,1.27
2026-04-14,19,Refrigerator,Sunny,Spring,False,3,1.78
2026-04-14,19,Lights,Sunny,Spring,False,3,0.92
2026-04-14,19,Oven,Sunny,Spring,False,3,0.58
2026-04-14,20,HVAC,Rainy,Spring,False,3,2.14
2026-04-14,20,Washing Machine,Rainy,Spring,False,3,0.8
2026-04-14,20,Refrigerator,Rainy,Spring,False,3,2.1
2026-04-14,20,Lights,Rainy,Spring,False,3,1.43
2026-04-14,20,Oven,Rainy,Spring,False,3,0.89
2026-04-14,21,HVAC,Cloudy,Spring,False,1,1.3
2026-04-14,21,Washing Machine,Cloudy,Spring,False,1,0.35
2026-04-14,21,Refrigerator,Cloudy,Spring,False,1,1.11
2026-04-14,21,Lights,Cloudy,Spring,False,1,0.55
2026-04-14,21,Oven,Cloudy,Spring,False,1,0.35
2026-04-14,22,HVAC,Rainy,Spring,False,1,1.85
2026-04-14,22,Washing Machine,Rainy,Spring,False,1,0.57
2026-04-14,22,Refrigerator,Rainy,Spring,False,1,1.55
2026-04-14,22,Lights,Rainy,Spring,False,1,1.36
2026-04-14,22,Oven,Rainy,Spring,False,1,0.55
2026-04-14,23,HVAC,Cloudy,Spring,False,2,1.87
2026-04-14,23,Washing Machine,Cloudy,Spring,False,2,0.55
2026-04-14,23,Refrigerator,Cloudy,Spring,False,2,1.65
2026-04-14,23,Lights,Cloudy,Spring,False,2,0.7
2026-04-14,23,Oven,Cloudy,Spring,False,2,0.37
2026-04-15,0,HVAC,Rainy,Spring,False,4,2.02
2026-04-15,0,Washing Machine,Rainy,Spring,False,4,0.92
2026-04-15,0,Refrigerator,Rainy,Spring,False,4,2.05
2026-04-15,0,Lights,Rainy,Spring,False,4,1.51
2026-04-15,0,Oven,Rainy,Spring,False,4,1.08
2026-04-15,1,HVAC,Cloudy,Spring,False,3,1.57
2026-04-15,1,Washing Machine,Cloudy,Spring,False,3,0.56
2026-04-15,1,Refrigerator,Cloudy,Spring,False,3,1.6
2026-04-15,1,Lights,Cloudy,Spring,False,3,0.5
2026-04-15,1,Oven,Cloudy,Spring,False,3,0.38
2026-04-15,2,HVAC,Cloudy,Spring,False,5,1.7
2026-04-15,2,Washing Machine,Cloudy,Spring,False,5,0.91
2026-04-15,2,Refrigerator,Cloudy,Spring,False,5,2.09
2026-04-15,2,Lights,Cloudy,Spring,False,5,0.64
2026-04-15,2,Oven,Cloudy,Spring,False,5,0.62
2026-04-15,3,HVAC,Rainy,Spring,False,4,2.2
2026-04-15,3,Washing Machine,Rainy,Spring,False,4,1.25
2026-04-15,3,Refrigerator,Rainy,Spring,False,4,2.33
2026-04-15,3,Lights,Rainy,Spring,False,4,0.99
2026-04-15,3,Oven,Rainy,Spring,False,4,1.12
2026-04-15,4,HVAC,Sunny,Spring,False,5,1.23
2026-04-15,4,Washing Machine,Sunny,Spring,False,5,0.92
2026-04-15,4,Refrigerator,Sunny,Spring,False,5,1.94
2026-04-15,4,Lights,Sunny,Spring,False,5,0.65
2026-04-15,4,Oven,Sunny,Spring,False,5,0.8
2026-04-15,5,HVAC,Sunny,Spring,False,3,1.76
2026-04-15,5,Washing Machine,Sunny,Spring,False,3,0.66
2026-04-15,5,Refrigerator,Sunny,Spring,False,3,1.37
2026-04-15,5,Lights,Sunny,Spring,False,3,0.71
2026-04-15,5,Oven,Sunny,Spring,False,3,0.79
2026-04-15,6,HVAC,Cloudy,Spring,False,5,1.27
2026-04-15,6,Washing Machine,Cloudy,Spring,False,5,1.04
2026-04-15,6,Refrigerator,Cloudy,Spring,False,5,1.6
2026-04-15,6,Lights,Cloudy,Spring,False,5,0.96
2026-04-15,6,Oven,Cloudy,Spring,False,5,0.54
2026-04-15,7,HVAC,Cloudy,Spring,False,4,2.18
2026-04-15,7,Washing Machine,Cloudy,Spring,False,4,1.28
2026-04-15,7,Refrigerator,Cloudy,Spring,False,4,1.47
2026-04-15,7,Lights,Cloudy,Spring,False,4,1.1
2026-04-15,7,Oven,Cloudy,Spring,False,4,0.88
2026-04-15,8,HVAC,Rainy,Spring,False,5,1.91
2026-04-15,8,Washing Machine,Rainy,Spring,False,5,1.15
2026-04-15,8,Refrigerator,Rainy,Spring,False,5,2.27
2026-04-15,8,Lights,Rainy,Spring,False,5,1.21
2026-04-15,8,Oven,Rainy,Spring,False,5,1.42
2026-04-15,9,HVAC,Rainy,Spring,False,1,1.67
2026-04-15,9,Washing Machine,Rainy,Spring,False,1,0.65
2026-04-15,9,Refrigerator,Rainy,Spring,False,1,1.59
2026-04-15,9,Lights,Rainy,Spring,False,1,0.83
2026-04-15,9,Oven,Rainy,Spring,False,1,0.66
2026-04-15,10,HVAC,Cloudy,Spring,False,5,1.58
2026-04-15,10,Washing Machine,Cloudy,Spring,False,5,0.89
2026-04-15,10,Refrigerator,Cloudy,Spring,False,5,1.59
2026-04-15,10,Lights,Cloudy,Spring,False,5,1.23
2026-04-15,10,Oven,Cloudy,Spring,False,5,0.92
2026-04-15,11,HVAC,Sunny,Spring,False,4,1.02
2026-04-15,11,Washing Machine,Sunny,Spring,False,4,0.84
2026-04-15,11,Refrigerator,Sunny,Spring,False,4,1.66
2026-04-15,11,Lights,Sunny,Spring,False,4,0.75
2026-04-15,11,Oven,Sunny,Spring,False,4,0.9
2026-04-15,12,HVAC,Rainy,Spring,False,2,1.65
2026-04-15,12,Washing Machine,Rainy,Spring,False,2,0.89
2026-04-15,12,Refrigerator,Rainy,Spring,False,2,1.86
2026-04-15,12,Lights,Rainy,Spring,False,2,0.78
2026-04-15,12,Oven,Rainy,Spring,False,2,1.8
2026-04-15,13,HVAC,Sunny,Spring,False,4,1.86
2026-04-15,13,Washing Machine,Sunny,Spring,False,4,0.46
2026-04-15,13,Refrigerator,Sunny,Spring,False,4,1.49
2026-04-15,13,Lights,Sunny,Spring,False,4,0.75
2026-04-15,13,Oven,Sunny,Spring,False,4,0.45
2026-04-15,14,HVAC,Cloudy,Spring,False,5,1.21
2026-04-15,14,Washing Machine,Cloudy,Spring,False,5,0.65
2026-04-15,14,Refrigerator,Cloudy,Spring,False,5,1.76
2026-04-15,14,Lights,Cloudy,Spring,False,5,2.71
2026-04-15,14,Oven,Cloudy,Spring,False,5,0.65
2026-04-15,15,HVAC,Cloudy,Spring,False,1,1.38
2026-04-15,15,Washing Machine,Cloudy,Spring,False,1,0.33
2026-04-15,15,Refrigerator,Cloudy,Spring,False,1,1.36
2026-04-15,15,Lights,Cloudy,Spring,False,1,0.67
2026-04-15,15,Oven,Cloudy,Spring,False,1,0.37
2026-04-15,16,HVAC,Cloudy,Spring,False,2,1.23
2026-04-15,16,Washing Machine,Cloudy,Spring,False,2,0.38
2026-04-15,16,Refrigerator,Cloudy,Spring,False,2,1.42
2026-04-15,16,Lights,Cloudy,Spring,False,2,0.52
2026-04-15,16,Oven,Cloudy,Spring,False,2,0.56
2026-04-15,17,HVAC,Cloudy,Spring,False,5,1.77
2026-04-15,17,Washing Machine,Cloudy,Spring,False,5,1.08
2026-04-15,17,Refrigerator,Cloudy,Spring,False,5,2.1
2026-04-15,17,Lights,Cloudy,Spring,False,5,0.85
2026-04-15,17,Oven,Cloudy,Spring,False,5,0.48
2026-04-15,18,HVAC,Cloudy,Spring,False,4,1.23
2026-04-15,18,Washing Machine,Cloudy,Spring,False,4,0.54
2026-04-15,18,Refrigerator,Cloudy,Spring,False,4,2.09
2026-04-15,18,Lights,Cloudy,Spring,False,4,1.03
